Na23 	21409.2 	0.276337  1  1249.35  5420
Cl37 	34424.8 	0.0688673  1  -1324.3  9203
Cl37 	34424.8 	0.157246  1  185.485  7032
proton 	938.272 	101.615  1  -289.936  7712
S34 	31632.7 	0.709212  1  -289.936  7717
Cl35 	32564.6 	0.069167  1  519.14  6466
Cl35 	32564.6 	0.0925788  1  -585.715  8153
Cl35 	32564.6 	0.0706309  1  -1351.3  9300
proton 	938.272 	66.2784  1  -1483.92  9368
Ne22 	20479.7 	0.193522  1  -1483.92  9374
Na23 	21409.2 	0.144708  1  -1696.95  9679
Cl37 	34424.8 	0.102866  1  2707.76  3318
Na23 	21409.2 	0.183945  1  2384.68  3834
Cl35 	32564.6 	0.176739  1  -2746.63  11145
Na23 	21409.2 	0.812721  1  1373.92  5157
Cl35 	32564.6 	0.188593  1  -668.228  8323
Cl37 	34424.8 	0.179231  1  3559.05  2070
Cl37 	34424.8 	0.138194  1  -2865.56  11675
Na23 	21409.2 	0.214646  1  -3704.71  12681
Cl35 	32564.6 	0.104283  1  -2471.34  11090
Cl35 	32564.6 	0.0666904  1  -3453.82  12643
Cl35 	32564.6 	0.0682271  1  334.548  6829
Cl37 	34424.8 	0.0632481  1  -3626.14  12664
proton 	938.272 	114.64  1  -433.804  7888
Cl34 	31637.7 	0.164737  1  -433.804  7892
Na23 	21409.2 	0.293027  1  -4788.13  14309
Cl35 	32564.6 	0.105443  1  -4990.04  14396
Cl35 	32564.6 	0.0783573  1  -1348.89  9232
Na23 	21409.2 	0.234776  1  2638.66  3493
Cl37 	34424.8 	1.94244  1  -76.1688  7374
Cl35 	32564.6 	0.09558  1  612.343  6407
Cl35 	32564.6 	0.105108  1  602.139  6305
Cl35 	32564.6 	0.0918288  1  -2250.42  10734
Cl35 	32564.6 	0.0679077  1  4328.06  934
Cl35 	32564.6 	0.0710524  1  -4964.23  14359
Na23 	21409.2 	0.105274  1  4377.23  896
Na23 	21409.2 	0.251282  1  -3569.65  12364
Na23 	21409.2 	0.134542  1  4589.23  576
Cl35 	32564.6 	0.0724518  1  3253.44  2516
Na23 	21409.2 	0.158355  1  984.135  5741
Cl35 	32564.6 	0.119107  1  559.3  6596
Cl37 	34424.8 	0.0644392  1  -358.56  7779
Na23 	21409.2 	0.120941  1  -3215.99  11830
Cl37 	34424.8 	0.157349  1  -4615.91  13902
Cl37 	34424.8 	0.0817781  1  4758.86  351
Na23 	21409.2 	0.203232  1  -2481.78  11044
Na23 	21409.2 	0.102056  1  1023.6  5855
Cl37 	34424.8 	0.073039  1  -3267.48  12057
Mg23 	21412.8 	0.782046  1  -1890.6  10257
Na23 	21409.2 	0.127002  1  -2099.18  10252
Na23 	21409.2 	0.545106  1  4935.14  116
Cl35 	32564.6 	0.109684  1  1582.31  5084
Cl35 	32564.6 	0.14157  1  2515.07  3661
Na23 	21409.2 	0.276283  1  472.12  6662
Cl35 	32564.6 	0.0858254  1  -2534.98  10981
Cl35 	32564.6 	0.138166  1  -4227.62  13470
proton 	938.272 	1646.38  1  -3259.36  12071
O16 	14895.1 	2.93328  1  -3259.36  12076
Li6 	5601.52 	11.7069  1  -3259.36  12077
Cl35 	32564.6 	0.110637  1  1955.74  4519
Na23 	21409.2 	0.26127  1  1508  5172
Cl35 	32564.6 	0.145098  1  4186.27  1203
Cl35 	32564.6 	0.207724  1  1458.8  5246
Cl35 	32564.6 	0.124528  1  1519.2  5147
Na23 	21409.2 	0.187172  1  -39.0797  7439
Cl35 	32564.6 	0.118044  1  998.465  5779
Na23 	21409.2 	0.145582  1  -941.375  8680
Na23 	21409.2 	0.107423  1  -2055.53  10291
Na23 	21409.2 	0.223768  1  2230.37  4069
Na23 	21409.2 	0.196671  1  3891.71  1580
Cl37 	34424.8 	0.101936  1  3087.59  2725
Na23 	21409.2 	0.459154  1  1909.21  4427
Cl35 	32564.6 	0.129165  1  1015.34  5827
Cl37 	34424.8 	0.115606  1  3211.2  2613
proton 	938.272 	54.385  1  -4197.89  13590
Cl34 	31637.7 	0.173884  1  -4197.89  13594
Cl37 	34424.8 	0.0986103  1  1483.31  5051
Na23 	21409.2 	0.370269  1  72.0797  7081
Na23 	21409.2 	0.832821  1  -4425.16  13814
Cl35 	32564.6 	0.134513  1  63.9482  7214
Cl35 	32564.6 	0.116899  1  4484.87  765
Na23 	21409.2 	0.1155  1  3912.61  1685
Cl35 	32564.6 	0.158657  1  188.739  7092
Cl35 	32564.6 	0.0709966  1  -1324.03  9115
Cl35 	32564.6 	0.096066  1  -2808.19  11270
Na23 	21409.2 	0.248351  1  -4632.96  14335
Cl35 	32564.6 	0.0855362  1  2777.08  3173
Cl35 	32564.6 	0.10479  1  3968.84  1475
Cl35 	32564.6 	0.209514  1  -1543.11  9700
Cl35 	32564.6 	0.113955  1  -2352.55  10752
Na23 	21409.2 	0.125765  1  -832.898  8538
Na23 	21409.2 	0.101932  1  123.611  7183
Na23 	21409.2 	0.168744  1  -4859.38  14366
Cl35 	32564.6 	0.129902  1  4661.35  534
Cl35 	32564.6 	0.080573  1  -1563.81  9628
Cl35 	32564.6 	0.0669345  1  -3369.69  12277
proton 	938.272 	2.58544  1  119.031  6930
proton 	938.272 	2.12231  1  119.031  6931
alpha 	3727.38 	9.40211  1  119.031  6933
O16 	14895.1 	1.26818  1  119.031  6934
Cl37 	34424.8 	0.0878216  1  -1955.01  10270
Cl35 	32564.6 	0.135492  1  1697.52  4784
S33 	30704.6 	0.801729  1  -1847.09  10146
proton 	938.272 	4.45158  1  -1847.09  10147
Cl35 	32564.6 	0.0732471  1  655.527  6225
Na23 	21409.2 	0.135698  1  -1392.04  9221
Cl37 	34424.8 	0.0717832  1  -2775.73  11293
Cl35 	32564.6 	0.248793  1  -3214.8  12012
Cl35 	32564.6 	0.396543  1  -3291.52  12136
Na23 	21409.2 	0.121916  1  -4233.92  13478
Na23 	21409.2 	0.141268  1  2598.78  3403
Cl35 	32564.6 	0.0718246  1  -192.034  7628
Na23 	21409.2 	1.34444  1  -987.613  8763
Cl35 	32564.6 	0.0874343  1  4525.32  676
Cl35 	32564.6 	0.143763  1  -3385.79  12366
Cl37 	34424.8 	0.510596  1  4481.94  735
Cl37 	34424.8 	0.0638458  1  -2022.12  10136
Na23 	21409.2 	0.111512  1  3546.29  2139
Cl35 	32564.6 	0.137619  1  -1619.41  9638
Na23 	21409.2 	0.115108  1  1910.55  4509
Na23 	21409.2 	0.253576  1  -1992.84  10169
Cl35 	32564.6 	0.0720358  1  -3410.85  12265
proton 	938.272 	1786.46  1  -4668.21  14109
proton 	938.272 	111.224  1  -4668.21  14113
proton 	938.272 	25.64  1  -4668.21  14115
proton 	938.272 	6.75389  1  -4668.21  14117
proton 	938.272 	5.32183  1  -4668.21  14118
proton 	938.272 	4.76383  1  -4668.21  14119
proton 	938.272 	4.20507  1  -4668.21  14120
Ne21 	19550.5 	3.45675  1  -4668.21  14125
Cl35 	32564.6 	0.238018  1  856.805  5954
proton 	938.272 	2.59227  1  4816.61  281
Ne20 	18617.7 	0.0130102  1  4816.61  285
Cl37 	34424.8 	0.0832995  1  4715.36  427
Cl37 	34424.8 	0.147271  1  -4195.02  13480
Cl35 	32564.6 	0.163189  1  -2375.81  10711
Cl35 	32564.6 	0.345056  1  -66.2738  7411
Na23 	21409.2 	0.127013  1  -3820.1  12921
Cl37 	34424.8 	0.0788279  1  -483.939  8016
Na23 	21409.2 	0.111505  1  3632.05  1992
Cl35 	32564.6 	0.157883  1  2649.91  3268
Cl35 	32564.6 	0.193807  1  1419.36  5203
Na23 	21409.2 	0.114124  1  -3414.14  12236
Cl35 	32564.6 	0.0710322  1  1448.53  5138
Cl37 	34424.8 	0.0689734  1  -4787.44  14282
proton 	938.272 	2158.95  1  -167.133  7555
S34 	31632.7 	0.217125  1  -167.133  7560
Na23 	21409.2 	0.118683  1  -432.863  8001
proton 	938.272 	64.3708  1  -3149.9  11868
S32 	29773.6 	0.477368  1  -3149.9  11874
Na23 	21409.2 	0.124172  1  -4049.46  13367
Na23 	21409.2 	0.237328  1  -3279.62  12276
Cl35 	32564.6 	0.159918  1  3636.23  2062
Cl37 	34424.8 	0.066771  1  -1021.69  8686
Cl37 	34424.8 	0.0660813  1  -474.083  7886
Na23 	21409.2 	0.108101  1  62.2218  7088
Na23 	21409.2 	0.121817  1  1476.85  5039
proton 	938.272 	70.7535  1  -4923.68  14521
proton 	938.272 	56.0112  1  -4923.68  14522
Si30 	27913.2 	3.68208  1  -4923.68  14527
proton 	938.272 	34.8573  1  -3671.71  12726
proton 	938.272 	8.1537  1  -3671.71  12729
proton 	938.272 	7.1757  1  -3671.71  12730
proton 	938.272 	4.50911  1  -3671.71  12731
Mg25 	23268 	2.53598  1  -3671.71  12738
Cl35 	32564.6 	0.347763  1  -1137.03  9110
Na23 	21409.2 	1.04447  1  4373.8  925
Na23 	21409.2 	0.355272  1  -4202.75  13400
Cl35 	32564.6 	0.0894301  1  -134.063  7438
Cl35 	32564.6 	0.171135  1  -3919.12  13044
Cl35 	32564.6 	0.240258  1  -342.277  7710
Na23 	21409.2 	0.144788  1  1493.99  5226
